97300,17.7912
97400,17.8185
97500,17.8917
97600,17.6104
97700,17.6231
97800,17.5991
97900,17.4188
98000,17.5304
98100,17.4007
98200,17.3462
98300,17.2478
98400,17.3769
98500,17.2153
98600,17.1734
98700,17.1797
98800,17.2764
98900,17.1322
99000,17.0297
99100,16.9753
99200,17.0513
99300,16.8287
99400,16.7251
99500,16.5686
99600,16.6007
99700,16.5704
99800,16.6177
99900,16.5991
100000,16.4511
