238.405,-0.0992584,239.139,-0.559883,239.257,-0.954369,239.244,-1.1983,239.183,-1.37761,239.201,-1.59071,239.281,-1.8058,239.353,-2.03201,239.391,-2.3185,239.502,-2.62572,239.673,-2.87963,239.778,-3.06138,239.811,-3.18858,239.891,-3.3189,240.007,-3.46751,240.009,-3.66682
238.133,-6.4169,238.725,-6.5375,238.778,-6.7794,238.851,-7.13073,238.892,-7.42906,238.883,-7.65841,238.883,-7.91267,238.936,-8.18748,238.993,-8.41265,239,-8.49683,238.934,-8.5476,238.853,-8.76372,238.836,-9.08367,238.884,-9.32525,238.923,-9.51115,238.907,-9.71563
237.532,-3.3435,238.152,-3.50622,238.161,-3.7357,238.119,-4.03809,238.05,-4.35676,238.041,-4.6094,238.109,-4.85236,238.176,-5.14495,238.17,-5.44759,238.178,-5.69292,238.309,-5.9304,238.51,-6.19696,238.605,-6.41618,238.535,-6.54298,238.452,-6.66782,238.376,-6.86101
236.482,-13.1786,237.027,-13.4212,236.971,-13.7015,236.948,-13.9956,237.003,-14.2599,237.096,-14.567,237.181,-14.9954,237.23,-15.4288,237.176,-15.6488,237.008,-15.7066,236.87,-15.7876,236.836,-15.9687,236.839,-16.1956,236.845,-16.4291,236.904,-16.6556,237.063,-16.825
235.516,-0.815811,236.151,-1.10779,236.196,-1.45829,236.196,-1.76875,236.226,-2.00491,236.332,-2.21645,236.456,-2.45451,236.516,-2.72131,236.51,-2.92648,236.47,-3.07428,236.454,-3.25019,236.487,-3.43359,236.55,-3.59981,236.623,-3.84092,236.775,-4.21548,236.963,-4.60829
235.063,-9.37424,235.765,-9.60491,235.883,-9.78333,235.967,-10.0919,236.002,-10.4799,235.942,-10.8436,235.86,-11.1678,235.877,-11.4274,235.947,-11.6133,236.01,-11.7997,236.122,-12.0116,236.24,-12.2493,236.22,-12.4705,236.097,-12.6531,236.018,-12.8143,236.032,-12.9572
234.704,2.57976,235.345,2.2747,235.265,2.08713,235.167,1.96117,235.162,1.82056,235.259,1.63827,235.348,1.38337,235.331,1.10161,235.298,0.854713,235.405,0.673912,235.601,0.530632,235.699,0.3769,235.669,0.17437,235.637,-0.0417862,235.658,-0.227577,235.688,-0.451012
234.252,-10.1664,234.879,-10.4334,234.799,-10.7058,234.671,-10.9569,234.631,-11.1355,234.742,-11.2837,234.919,-11.5094,235.005,-11.8118,234.922,-12.0798,234.765,-12.2972,234.739,-12.5106,234.832,-12.7488,234.926,-12.9966,235.019,-13.2316,235.118,-13.3875,235.175,-13.4739
233.033,2.13149,233.727,1.88444,233.881,1.68775,233.982,1.54547,234.015,1.36954,234.051,1.13084,234.103,0.885857,234.165,0.701622,234.252,0.556015,234.35,0.36409,234.348,0.057991,234.224,-0.312111,234.14,-0.647736,234.178,-0.908783,234.285,-1.07378,234.382,-1.11514
232.511,-9.47197,232.883,-9.77203,232.884,-10.0794,233.008,-10.3196,233.067,-10.5206,233.016,-10.7217,232.968,-10.957,233.043,-11.2618,233.209,-11.651,233.325,-12.0253,233.34,-12.2881,233.349,-12.4253,233.415,-12.4953,233.461,-12.5758,233.443,-12.7324,233.397,-12.9593
231.741,-2.82503,232.306,-2.90572,232.29,-3.05089,232.245,-3.35201,232.252,-3.74883,232.324,-4.03433,232.365,-4.16315,232.393,-4.36949,232.496,-4.73655,232.659,-5.11179,232.774,-5.40443,232.766,-5.59996,232.631,-5.73621,232.447,-5.88301,232.365,-6.04821,232.45,-6.17145
231.253,-0.442589,231.703,-0.781677,231.73,-1.0886,231.834,-1.2936,231.864,-1.50648,231.859,-1.8113,231.859,-2.17049,231.847,-2.49608,231.888,-2.74038,232.028,-2.90437,232.183,-2.99828,232.285,-3.06853,232.32,-3.18956,232.284,-3.35353,232.215,-3.48251,232.187,-3.53261
